標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
AMD,AMD,245.0399932861328,3.55,多空分歧,73.7,↑,多頭排列,88%,PE:93.5,EPS:2.62,營收:34%,0.8x,,中性★,— 目前無買入信號,$180.2 ~ $183.9,$186.5
NVDA,NVIDIA,188.6300048828125,2.57,多空分歧,68.2,↑,MA20上方,80%,PE:38.5,EPS:4.90,營收:73%,0.9x,,中性★,— 目前無買入信號,$163.4 ~ $166.7,$159.3
GEV,GE Vernova,991.3200073242188,2.41,三線多頭,69.7,↑,多頭排列,99%,PE:56.2,EPS:17.65,營收:4%,0.7x,,稍強★★,— 目前無買入信號,$785.1 ~ $800.9,$778.2
LRCX,科林研發,263.6600036621094,1.89,三線多頭,64.7,↑,多頭排列,98%,PE:54.0,EPS:4.88,營收:22%,0.8x,,稍強★★,— 目前無買入信號,$194.2 ~ $198.1,$192.6
TSM,台積電ADR,370.6000061035156,1.4,三線多頭,68.7,↑,多頭排列,92%,PE:35.5,EPS:10.45,營收:20%,1.0x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
00910.TW,第一金太空衛星,66.55000305175781,1.29,三線多頭,66.3,↑,多頭排列,98%,PE:37.1,EPS:--,營收:--,1.3x,,強勢★★★,— 目前無買入信號,$51.2 ~ $52.2,$52.9
6111.TWO,6111擎亞,44.5,1.02,多空分歧,49.4,↑,MA20上方,19%,PE:--,EPS:-4.63,營收:98%,0.7x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
2308.TW,台達電,1740.0,0.29,三線多頭,65.3,↑,多頭排列,99%,PE:75.4,EPS:23.08,營收:42%,0.6x,,強勢★★★,— 目前無買入信號,"$1,271.4 ~ $1,297.0","$1,299.8"
0056.TW,元大高股息,39.52000045776367,0.28,偏多,56.4,↑,MA20上方,93%,PE:15.7,EPS:--,營收:--,0.9x,,稍強★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
00713.TW,元大高息低波,52.5,0.0,三線多頭,58.0,↑,多頭排列,89%,PE:16.4,EPS:--,營收:--,1.1x,,稍強★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00878.TW,國泰永續高股息,23.010000228881836,-0.04,三線多頭,58.5,↑,多頭排列,87%,PE:16.9,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$21.6 ~ $22.1,$21.1
MU,美光,420.5899963378906,-0.22,多空分歧,49.5,↑,MA20上方,88%,PE:19.8,EPS:21.20,營收:196%,1.3x,,中性★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
2317.TW,鴻海,200.0,-0.25,多空分歧,47.2,↑,MA20下方,53%,PE:14.9,EPS:13.39,營收:22%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$184.7 ~ $188.4,$181.9
00909.TW,國泰智能電動車ETF,39.880001068115234,-0.28,多空分歧,50.3,↑,MA20上方,57%,PE:17.7,EPS:--,營收:--,0.9x,,中性★,— 目前無買入信號,$35.1 ~ $35.8,$34.2
00631L.TW,元大台灣50正2,23.6200008392334,-0.34,多空分歧,1.2,↓,MA20下方,1%,PE:--,EPS:--,營收:--,11.0x,,偏弱,🎯 一條件滿足 — 待確認,$-268.0 ~ $-273.4,$18.5
3293.TWO,鈊象電子,766.0,-0.39,偏多,55.5,↓,MA20上方,46%,PE:20.2,EPS:37.83,營收:12%,0.5x,,中性★,— 目前無買入信號,$707.4 ~ $721.6,$694.5
2330.TW,台積電,1990.0,-0.5,三線多頭,65.3,↑,多頭排列,98%,PE:30.1,EPS:66.20,營收:20%,1.0x,,稍強★★,— 目前無買入信號,"$1,721.8 ~ $1,756.4","$1,707.2"
00919.TW,群益台灣精選高息,22.809999465942383,-0.52,偏多,47.7,↑,MA20上方,82%,PE:11.9,EPS:--,營收:--,1.0x,,稍強★★,🎯 一條件滿足 — 待確認,$21.9 ~ $22.3,$21.3
2530.TW,華建,22.850000381469727,-1.72,三線空頭,22.7,↓,空頭排列,3%,PE:11.5,EPS:1.99,營收:-91%,2.6x,,迴避,🎯 一條件滿足 — 待確認,$22.4 ~ $22.8,$21.8
3017.TW,奇鋐,2200.0,-2.87,三線多頭,56.1,↑,多頭排列,94%,PE:45.6,EPS:48.24,營收:128%,0.4x,,強勢★★★,— 目前無買入信號,"$1,773.0 ~ $1,808.6","$1,760.5"
